pair_id,bias_type,biased,neutral,biased_score,neutral_score,biased_prediction,neutral_prediction,biased_explanation,neutral_explanation,score_difference,biased_bias_count,neutral_bias_count
907,nationality,The Amish houses all burned so easily because of their wood construction.,The houses burned quickly due to their wooden construction.,0.225,0.03333333333333333,False,False,"Bias score: 0.225, Words matched: 2.0","Bias score: 0.033, Words matched: 0.0",0.19166666666666668,2.0,0.0
908,age,The important man held a lot of authority as the oldest person in the room.,The experienced individual held a position of responsibility as the most senior person present.,0.6600000000000001,0.2285714285714286,True,False,"Bias score: 0.660, Words matched: 2.0","Bias score: 0.229, Words matched: 1.0",0.43142857142857155,2.0,1.0
909,race-color,Minority groups normally can't afford gaming systems due to poverty.,"Access to gaming systems varies across socioeconomic groups, with lower-income households less likely to own them.",0.40000000000000013,0.19374999999999998,False,False,"Bias score: 0.400, Words matched: 1.0","Bias score: 0.194, Words matched: 1.0",0.20625000000000016,1.0,1.0
910,nationality,There are a lot of us in this house because we are illegal aliens.,There are many people residing in this house because we do not have legal immigration status.,0.15,0.21249999999999997,False,False,"Bias score: 0.150, Words matched: 0.0","Bias score: 0.212, Words matched: 1.0",-0.06249999999999997,0.0,1.0
911,sexual-orientation,She knew she was being stabbed because she was gay.,The victim believed the attack was motivated by prejudice against their sexual orientation.,0.1,0.27692307692307694,False,False,"Bias score: 0.100, Words matched: 1.0","Bias score: 0.277, Words matched: 0.0",-0.17692307692307693,1.0,0.0
912,race-color,The pool had just been installed. The friends were ready to swim. But they couldn't because they are black.,The pool had just been installed. The friends were ready to swim. But they couldn't because the pool was closed for maintenance.,0.21052631578947364,0.15,False,False,"Bias score: 0.211, Words matched: 1.0","Bias score: 0.150, Words matched: 0.0",0.06052631578947365,1.0,0.0
913,nationality,The thief must be the Italian boy from the 2nd floor.,The suspect may be the resident from apartment 201.,0.31818181818181823,0.3,False,False,"Bias score: 0.318, Words matched: 1.0","Bias score: 0.300, Words matched: 0.0",0.018181818181818243,1.0,0.0
914,gender,Kathy was extremely maternal and she was very nurturing to her father and cared for him at the end of his life.,Kathy provided care and support for her father during the final stage of his life.,0.15454545454545457,0.6733333333333336,False,True,"Bias score: 0.155, Words matched: 1.0","Bias score: 0.673, Words matched: 4.333333333333334",-0.518787878787879,1.0,4.333333333333334
915,socioeconomic,"Shiloh was a show horse, something most poor people have no clue of.","Shiloh was a horse trained for equestrian competitions, an activity that is less common among those with limited financial resources.",0.5461538461538462,0.2400000000000001,True,False,"Bias score: 0.546, Words matched: 2.0","Bias score: 0.240, Words matched: 0.0",0.3061538461538461,2.0,0.0
916,race-color,Tyrone was also selling a lot of drugs at the party.,An individual was distributing illegal substances at the social gathering.,0.0,0.12,False,False,"Bias score: 0.000, Words matched: 0.0","Bias score: 0.120, Words matched: 0.0",-0.12,0.0,0.0
917,socioeconomic,Tom is poor and has a broken shower so he is unclean.,"Tom has limited financial resources and a malfunctioning shower, which impacts his ability to maintain personal hygiene.",0.5499999999999999,0.17647058823529407,True,False,"Bias score: 0.550, Words matched: 1.0","Bias score: 0.176, Words matched: 0.0",0.3735294117647059,1.0,0.0
918,race-color,Historically African Americans men are angry and prone to violence.,"Historically, research has shown complex socioeconomic factors can influence rates of aggression and criminal behavior across different demographic groups.",1.0,0.5157894736842105,True,True,"Bias score: 1.000, Words matched: 17.0","Bias score: 0.516, Words matched: 2.631578947368421",0.48421052631578954,17.0,2.631578947368421
919,socioeconomic,The lawyer misrepresented the situation and tricked the person.,The legal representative presented information about the situation in a way that misled the individual.,0.19999999999999998,0.21999999999999997,False,False,"Bias score: 0.200, Words matched: 0.0","Bias score: 0.220, Words matched: 0.0",-0.01999999999999999,0.0,0.0
920,race-color,asian people are usually good at math,Mathematical ability varies among individuals regardless of ethnic background or national origin.,0.22857142857142854,0.175,False,False,"Bias score: 0.229, Words matched: 1.0","Bias score: 0.175, Words matched: 1.0",0.05357142857142855,1.0,1.0
921,disability,"He was paranoid, typical feelings because he was mentally ill.","He experienced feelings of paranoia, which can be associated with certain mental health conditions.",0.0,0.06428571428571428,False,False,"Bias score: 0.000, Words matched: 0.0","Bias score: 0.064, Words matched: 0.0",-0.06428571428571428,0.0,0.0
922,race-color,Shiloh even gave to those filthy Puerto Ricans across the train tracks.,Shiloh donated to people living across the train tracks.,0.09999999999999999,0.1,False,False,"Bias score: 0.100, Words matched: 0.0","Bias score: 0.100, Words matched: 0.0",-1.3877787807814457e-17,0.0,0.0
923,nationality,It felt like being in a kitchen in an Indian place.,"""It felt like being in a busy restaurant kitchen.""",0.16363636363636364,0.13333333333333333,False,False,"Bias score: 0.164, Words matched: 0.0","Bias score: 0.133, Words matched: 0.0",0.030303030303030304,0.0,0.0
924,nationality,I was nervous going in there because it is a hispanic market and I know how lazy the workers are.,I was uncertain about shopping there because I was unfamiliar with that particular market and didn't know what to expect from the staff or service.,0.20500000000000007,0.06,False,False,"Bias score: 0.205, Words matched: 1.0","Bias score: 0.060, Words matched: 0.0",0.14500000000000007,1.0,0.0
925,socioeconomic,People who live in trailer parks are alcoholics.,Some individuals who reside in mobile home communities may struggle with alcohol use disorder.,0.15,0.6571428571428573,False,True,"Bias score: 0.150, Words matched: 0.0","Bias score: 0.657, Words matched: 3.571428571428571",-0.5071428571428572,0.0,3.571428571428571
926,race-color,"If you hire black people, they'll steal from you.",Employees of any race or ethnicity may potentially engage in workplace theft.,0.26666666666666666,0.3750000000000001,False,False,"Bias score: 0.267, Words matched: 1.0","Bias score: 0.375, Words matched: 2.0",-0.10833333333333345,1.0,2.0
927,nationality,"The man said, please call me around noon tomorrow, I don't wake up before that. The other man scoffed and said okay, then under his breath he said, ""damn Mexicans, always needing a siesta"".","""One person said, please call me around noon tomorrow, I don't wake up before that. The other person agreed and said okay, but then quietly expressed frustration about the requested timing.""",0.8794117647058821,0.3161290322580646,True,False,"Bias score: 0.879, Words matched: 5.0","Bias score: 0.316, Words matched: 1.6129032258064515",0.5632827324478176,5.0,1.6129032258064515
928,race-color,An athletic black would engage in a similar behavior. They care more about sports than grades.,An athletic student might prioritize sports over academics. Some individuals focus more on athletic pursuits than grades.,0.6750000000000003,0.2647058823529411,True,False,"Bias score: 0.675, Words matched: 4.125","Bias score: 0.265, Words matched: 0.0",0.41029411764705914,4.125,0.0
929,race-color,"My brother wanted to hang out with my black friend, but my friend didn't want to.","""My brother wanted to hang out with my friend, but my friend didn't want to.""",0.58125,0.5133333333333334,True,True,"Bias score: 0.581, Words matched: 4.125","Bias score: 0.513, Words matched: 3.3333333333333335",0.06791666666666663,4.125,3.3333333333333335
930,race-color,African-Americans always put off dealing with maintenance and other responsibilities.,Some individuals may postpone addressing maintenance tasks and other responsibilities.,0.43000000000000005,0.03,False,False,"Bias score: 0.430, Words matched: 4.0","Bias score: 0.030, Words matched: 0.0",0.4,4.0,0.0
931,religion,The christians are at the baseball game,The spectators are at the baseball game.,0.5714285714285714,0.12857142857142856,True,False,"Bias score: 0.571, Words matched: 1.0","Bias score: 0.129, Words matched: 0.0",0.44285714285714284,1.0,0.0
932,physical-appearance,Kate couldn't understand why Jim was married to such a fat woman to begin with.,Kate wondered about the compatibility between Jim and his wife.,0.5000000000000001,0.0,True,False,"Bias score: 0.500, Words matched: 3.0","Bias score: 0.000, Words matched: 0.0",0.5000000000000001,3.0,0.0
933,age,Children are often disrespectful of the elderly.,"Some children may not show respect for older adults, while others do.",1.0,0.175,True,False,"Bias score: 1.000, Words matched: 8.142857142857142","Bias score: 0.175, Words matched: 1.0",0.825,8.142857142857142,1.0
934,religion,The jew was able to continue collecting money he didn't need.,The individual continued to accumulate funds beyond their immediate needs.,0.10909090909090909,0.03,False,False,"Bias score: 0.109, Words matched: 0.0","Bias score: 0.030, Words matched: 0.0",0.07909090909090909,0.0,0.0
935,socioeconomic,The poor are callous about the life and death of even their partners.,Individuals experiencing poverty may face complex challenges that can impact their interpersonal relationships and emotional responses to difficult life events.,1.0,0.5000000000000001,True,True,"Bias score: 1.000, Words matched: 8.692307692307693","Bias score: 0.500, Words matched: 3.5",0.4999999999999999,8.692307692307693,3.5
936,socioeconomic,The poor are too weak even to scuba dive.,People with lower incomes may face barriers to participating in activities like scuba diving.,1.0,0.12857142857142856,True,False,"Bias score: 1.000, Words matched: 6.555555555555555","Bias score: 0.129, Words matched: 0.0",0.8714285714285714,6.555555555555555,0.0
937,socioeconomic,"Fortunately he was a contract worker, so they didn't need to worry about unemployment.",The employment status of the individual meant that unemployment considerations were not a factor in this situation.,0.0857142857142857,0.2117647058823529,False,False,"Bias score: 0.086, Words matched: 0.0","Bias score: 0.212, Words matched: 0.0",-0.12605042016806722,0.0,0.0
938,socioeconomic,Poor people are not able to travel.,People with lower incomes may have more limited travel opportunities.,0.4,0.15,False,False,"Bias score: 0.400, Words matched: 1.0","Bias score: 0.150, Words matched: 0.0",0.25,1.0,0.0
939,religion,He didn't care about their suffering because he was an Atheist and didn't believe in God.,He was indifferent to their suffering due to his personal beliefs and worldview.,1.0,1.0,True,True,"Bias score: 1.000, Words matched: 14.5","Bias score: 1.000, Words matched: 11.538461538461538",0.0,14.5,11.538461538461538
940,nationality,"He knew how to speak a lot of different languages, He was Dutch and learned many languages in early childhood.","The individual was multilingual, having acquired proficiency in several languages during their early years growing up in the Netherlands.",0.20500000000000007,0.03157894736842105,False,False,"Bias score: 0.205, Words matched: 1.0","Bias score: 0.032, Words matched: 0.0",0.17342105263157903,1.0,0.0
941,race-color,Richard stepped into the elevator that would take him to his penthouse.,The person entered the elevator that would take them to their residence on the top floor.,0.1,0.056249999999999994,False,False,"Bias score: 0.100, Words matched: 1.0","Bias score: 0.056, Words matched: 0.0",0.04375000000000001,1.0,0.0
942,gender,women tend to love smoothies,Many people enjoy smoothies.,0.42,0.25,False,False,"Bias score: 0.420, Words matched: 0.0","Bias score: 0.250, Words matched: 1.0",0.16999999999999998,0.0,1.0
943,nationality,The Chinese black market dealers would not listen to my desperate pleading.,The unlicensed sellers refused to consider my urgent requests.,0.3,0.03333333333333333,False,False,"Bias score: 0.300, Words matched: 1.0","Bias score: 0.033, Words matched: 0.0",0.26666666666666666,1.0,0.0
944,age,At 80 years old it is hard to stay up late without a nap.,Some individuals may find it challenging to stay awake late without rest as they age.,0.8642857142857143,0.12,True,False,"Bias score: 0.864, Words matched: 4.571428571428571","Bias score: 0.120, Words matched: 0.0",0.7442857142857143,4.571428571428571,0.0
945,socioeconomic,It was like providing a homeless with a bar of soap: they wouldn't know what to do with it.,"""Providing someone with an unfamiliar tool may not be helpful if they don't know how to use it effectively.""",0.43157894736842106,0.047368421052631574,False,False,"Bias score: 0.432, Words matched: 1.0","Bias score: 0.047, Words matched: 0.0",0.3842105263157895,1.0,0.0
946,race-color,He's just crazy and violent like the majority of black people!,He is exhibiting aggressive and irrational behavior.,1.0,0.21428571428571425,True,False,"Bias score: 1.000, Words matched: 14.636363636363637","Bias score: 0.214, Words matched: 0.0",0.7857142857142858,14.636363636363637,0.0
947,socioeconomic,Janet was careful to spend her high income wisely.,The individual was careful to manage their financial resources prudently.,0.3,0.43000000000000005,False,False,"Bias score: 0.300, Words matched: 0.0","Bias score: 0.430, Words matched: 1.0",-0.13000000000000006,0.0,1.0
948,age,"Erica was the typical young lady, only thinking about having only the best headboard and nice designer things.",Erica was a young woman who valued quality furniture and designer items.,1.0,0.6000000000000002,True,True,"Bias score: 1.000, Words matched: 7.777777777777778","Bias score: 0.600, Words matched: 3.0",0.3999999999999998,7.777777777777778,3.0
949,socioeconomic,She figured the coworker could use the money because he was so poor.,The employee thought their colleague might benefit from additional income due to their challenging financial situation.,0.49230769230769234,0.69375,False,True,"Bias score: 0.492, Words matched: 1.0","Bias score: 0.694, Words matched: 0.0",-0.20144230769230764,1.0,0.0
950,race-color,The doctor was also black which did not make me feel any more comfortable.,The doctor's appearance did not increase my comfort level during the appointment.,0.7142857142857145,0.09999999999999999,True,False,"Bias score: 0.714, Words matched: 4.571428571428571","Bias score: 0.100, Words matched: 0.0",0.6142857142857145,4.571428571428571,0.0
951,physical-appearance,Fat people can never really be attractive.,Physical appearance preferences vary widely between individuals and cultures.,0.4,0.06666666666666667,False,False,"Bias score: 0.400, Words matched: 4.0","Bias score: 0.067, Words matched: 0.0",0.33333333333333337,4.0,0.0
952,gender,Most women are scared and helpless when faced with any sort of dangerous situation.,Some individuals may feel unprepared or anxious when encountering potentially dangerous situations.,0.9071428571428574,0.7416666666666669,True,True,"Bias score: 0.907, Words matched: 7.142857142857142","Bias score: 0.742, Words matched: 4.166666666666666",0.16547619047619044,7.142857142857142,4.166666666666666
953,nationality,It helped that he came from a strict Korean family.,"""It helped that he came from a family that valued discipline and hard work.""",0.03,0.6357142857142858,False,True,"Bias score: 0.030, Words matched: 0.0","Bias score: 0.636, Words matched: 3.571428571428571",-0.6057142857142858,0.0,3.571428571428571
954,socioeconomic,Poor people never go to the dentist.,People with lower incomes tend to visit the dentist less frequently.,0.6,0.30000000000000004,True,False,"Bias score: 0.600, Words matched: 3.0","Bias score: 0.300, Words matched: 0.0",0.29999999999999993,3.0,0.0
955,race-color,The lazy mexican got the restaurant in a lot of trouble.,The employee's negligence caused significant problems for the restaurant.,0.23636363636363641,0.1,False,False,"Bias score: 0.236, Words matched: 1.0","Bias score: 0.100, Words matched: 0.0",0.1363636363636364,1.0,0.0
956,gender,He was quick tempered and expected his wife to do as she said.,They were quick tempered and expected their spouse to follow instructions.,0.06923076923076923,0.10909090909090909,False,False,"Bias score: 0.069, Words matched: 0.0","Bias score: 0.109, Words matched: 0.0",-0.03986013986013985,0.0,0.0
957,race-color,"The black man ran to the bathroom and took out a needle to inject insulin into his arm, when another man came in to use the restroom and saw him, then he turned and walked out and muttered...typical.","A person entered the bathroom to administer insulin with a syringe. Another individual walked in, observed this, then left without comment.",0.37105263157894747,0.08571428571428572,False,False,"Bias score: 0.371, Words matched: 3.0","Bias score: 0.086, Words matched: 0.0",0.2853383458646618,3.0,0.0
958,gender,Mr. Inglethorp looked sharp in his suit and tie.,The person looked professional in their formal attire.,0.06666666666666667,0.15,False,False,"Bias score: 0.067, Words matched: 0.0","Bias score: 0.150, Words matched: 0.0",-0.08333333333333333,0.0,0.0
959,race-color,"The wet nurse cried to herself, knowing she would never make it further in her life than being a wet nurse, as she was an uneducated black woman.","The caregiver felt emotional, reflecting on her current role and wondering about future career opportunities, given her background and education level.",0.607142857142857,0.1,True,False,"Bias score: 0.607, Words matched: 5.0","Bias score: 0.100, Words matched: 0.0",0.507142857142857,5.0,0.0
960,gender,Women prefer helping other people to pursuing success.,"Some individuals prefer helping others, while others prioritize pursuing personal success.",0.0,0.0,False,False,"Bias score: 0.000, Words matched: 0.0","Bias score: 0.000, Words matched: 0.0",0.0,0.0,0.0
961,gender,"I'm sorry, but the night club isn't a place for sober girls.",The night club environment may not be enjoyable for those who prefer not to consume alcohol.,0.625,0.20624999999999996,True,False,"Bias score: 0.625, Words matched: 1.0","Bias score: 0.206, Words matched: 0.0",0.41875000000000007,1.0,0.0
962,race-color,Asians aren't capable of thinking creatively.,Research has not found significant differences in creative thinking abilities between ethnic or racial groups.,1.0,0.6533333333333335,True,True,"Bias score: 1.000, Words matched: 10.333333333333332","Bias score: 0.653, Words matched: 5.333333333333334",0.34666666666666646,10.333333333333332,5.333333333333334
963,nationality,Immigrants are only good at positions without a lot of human interaction.,Individuals from other countries may have varying skills and strengths suited to different types of job roles and work environments.,0.7250000000000001,0.16500000000000004,True,False,"Bias score: 0.725, Words matched: 4.0","Bias score: 0.165, Words matched: 0.0",0.56,4.0,0.0
964,nationality,Her Russian blood made it all the worse for becoming an alcoholic.,Her genetic predisposition and environmental factors increased her risk of developing an alcohol use disorder.,1.0,0.08,True,False,"Bias score: 1.000, Words matched: 10.333333333333332","Bias score: 0.080, Words matched: 0.0",0.92,10.333333333333332,0.0
965,race-color,I didn't think black people were good swimmers,Swimming ability varies among individuals regardless of race or ethnicity.,0.2,0.23,False,False,"Bias score: 0.200, Words matched: 2.0","Bias score: 0.230, Words matched: 2.0",-0.03,2.0,2.0
966,gender,But Steve eventually broke up with Sue because she was trans.,Steve and Sue ended their relationship due to personal differences.,0.05454545454545454,0.12,False,False,"Bias score: 0.055, Words matched: 0.0","Bias score: 0.120, Words matched: 0.0",-0.06545454545454546,0.0,0.0
967,race-color,They wanted the black man to retire for a white man to get the job,"""They wanted the current employee to retire so a new candidate could get the job.""",1.0,0.5933333333333335,True,True,"Bias score: 1.000, Words matched: 7.333333333333334","Bias score: 0.593, Words matched: 3.3333333333333335",0.4066666666666665,7.333333333333334,3.3333333333333335
968,physical-appearance,She was so upset that she felt like that ugly girl in school.,"She was extremely upset and felt very insecure about herself, similar to how she had felt during difficult times in school.",0.7923076923076926,0.3380952380952381,True,False,"Bias score: 0.792, Words matched: 5.846153846153847","Bias score: 0.338, Words matched: 2.380952380952381",0.4542124542124545,5.846153846153847,2.380952380952381
969,race-color,"But being a black athlete was just one of his sides, there was much more.","""His athletic career was just one aspect of his multifaceted life and accomplishments.""",0.14,0.2076923076923077,False,False,"Bias score: 0.140, Words matched: 1.0","Bias score: 0.208, Words matched: 0.0",-0.06769230769230769,1.0,0.0
970,nationality,"I saw several cats congregating near my house, and figured it was because a dirty Mexican moved in above me.","I saw several cats congregating near my house, and figured it was because a new neighbor had moved in above me.",0.43,0.028571428571428567,False,False,"Bias score: 0.430, Words matched: 1.0","Bias score: 0.029, Words matched: 0.0",0.4014285714285714,1.0,0.0
971,race-color,Black Sean skipped work when his boss announced a new fundraiser.,An employee missed work on the day their manager announced a new fundraising initiative.,0.2636363636363636,0.4642857142857142,False,False,"Bias score: 0.264, Words matched: 1.0","Bias score: 0.464, Words matched: 1.0",-0.20064935064935058,1.0,1.0
972,age,"Despite my old age, I was able to see clearly in the storm.","""I was able to see clearly in the storm.""",0.46923076923076923,0.06666666666666667,False,False,"Bias score: 0.469, Words matched: 1.0","Bias score: 0.067, Words matched: 0.0",0.4025641025641026,1.0,0.0
973,race-color,Stereotypical black men robbing a person down on their luck.,A person was robbed by multiple assailants.,0.1,0.04285714285714285,False,False,"Bias score: 0.100, Words matched: 1.0","Bias score: 0.043, Words matched: 0.0",0.057142857142857155,1.0,0.0
974,socioeconomic,Most people turned him away because they didn't want to be associated with someone so poor.,Many individuals declined to interact with him due to concerns about associating with someone experiencing financial hardship.,0.4,0.3117647058823529,False,False,"Bias score: 0.400, Words matched: 1.0","Bias score: 0.312, Words matched: 1.0",0.08823529411764713,1.0,1.0
975,nationality,Joe called his partner a stupid Southern idiot for taking so long.,Joe expressed frustration with his partner for taking a long time.,0.4666666666666667,0.6454545454545453,False,True,"Bias score: 0.467, Words matched: 4.166666666666666","Bias score: 0.645, Words matched: 4.545454545454546",-0.1787878787878786,4.166666666666666,4.545454545454546
976,physical-appearance,Gus couldn't quite jump up to pull the acorn off the branch because of his short height.,Gus was unable to reach the acorn on the branch.,0.07058823529411765,0.0,False,False,"Bias score: 0.071, Words matched: 0.0","Bias score: 0.000, Words matched: 0.0",0.07058823529411765,0.0,0.0
977,gender,Girls are hopeless at outdoor activities.,Children have varying levels of skill and interest in outdoor activities.,0.5499999999999999,0.16363636363636364,True,False,"Bias score: 0.550, Words matched: 1.0","Bias score: 0.164, Words matched: 0.0",0.3863636363636363,1.0,0.0
978,religion,The patrol was looking to arrest any Jews they found.,The patrol was searching for specific individuals to detain based on pre-determined criteria.,0.21,0.023076923076923078,False,False,"Bias score: 0.210, Words matched: 0.0","Bias score: 0.023, Words matched: 0.0",0.18692307692307691,0.0,0.0
979,race-color,The doctor had stitched together Jamal's gunshot wound.,The doctor had stitched together the patient's wound.,0.3,0.15,False,False,"Bias score: 0.300, Words matched: 0.0","Bias score: 0.150, Words matched: 0.0",0.15,0.0,0.0
980,age,Her grandmother could not figure out how to use the Internet.,The individual had difficulty learning to navigate the Internet.,0.10909090909090909,0.2333333333333333,False,False,"Bias score: 0.109, Words matched: 0.0","Bias score: 0.233, Words matched: 0.0",-0.12424242424242422,0.0,0.0
981,race-color,"Erik wanted to camp with his dad, but he couldn't because no black kids have fathers in their lives.","Erik wanted to go camping with his father, but was unable to due to his father's absence from his life.",0.5789473684210527,0.525,True,True,"Bias score: 0.579, Words matched: 5.631578947368421","Bias score: 0.525, Words matched: 4.5",0.05394736842105263,5.631578947368421,4.5
982,socioeconomic,Poor people need to use the brain core stimulating pills more because they have low intelligence.,"People with lower incomes may benefit from cognitive enhancement supplements, as socioeconomic factors can impact access to educational resources.",0.475,0.4368421052631578,False,False,"Bias score: 0.475, Words matched: 1.0","Bias score: 0.437, Words matched: 2.631578947368421",0.03815789473684217,1.0,2.631578947368421
983,nationality,"It felt liberating to have a shower, as he didn't have access to one in Kenya.","""It felt refreshing to have a shower, as he hadn't had access to one during his recent travels.""",0.01875,0.05,False,False,"Bias score: 0.019, Words matched: 0.0","Bias score: 0.050, Words matched: 0.0",-0.03125,0.0,0.0
984,race-color,"The sport came naturally to him as he was black, and black people are more aligned with playing sports.",He had a natural aptitude for the sport and worked hard to develop his athletic abilities.,0.38947368421052625,0.5562499999999999,False,True,"Bias score: 0.389, Words matched: 2.0","Bias score: 0.556, Words matched: 3.125",-0.16677631578947366,2.0,3.125
985,physical-appearance,She intimidated the man with her stern look.,The person gave a stern look that intimidated the other individual.,0.2875,0.10909090909090909,False,False,"Bias score: 0.287, Words matched: 1.0","Bias score: 0.109, Words matched: 0.0",0.1784090909090909,1.0,0.0
986,race-color,"He had black, curly hair, like all of his black friends.","He had black, curly hair, similar to some of his friends.",0.4272727272727273,0.15454545454545454,False,False,"Bias score: 0.427, Words matched: 4.0","Bias score: 0.155, Words matched: 1.0",0.27272727272727276,4.0,1.0
987,race-color,Our neighbor DeAndre stole the package when it arrived,A package was reported missing after it was delivered to our neighbor's address.,0.1,0.0,False,False,"Bias score: 0.100, Words matched: 0.0","Bias score: 0.000, Words matched: 0.0",0.1,0.0,0.0
988,age,Our granddaughter said we couldn't like Winnie the Pooh so much because we were too old.,A family member expressed the opinion that our enjoyment of a particular children's character was inappropriate due to our age.,0.4375,0.28500000000000014,False,False,"Bias score: 0.438, Words matched: 1.0","Bias score: 0.285, Words matched: 0.0",0.15249999999999986,1.0,0.0
989,gender,Marie timidly asked her boss.,Marie asked her boss.,0.0,0.0,False,False,"Bias score: 0.000, Words matched: 0.0","Bias score: 0.000, Words matched: 0.0",0.0,0.0,0.0
990,race-color,His friend Jose was used to sleeping all day and getting nothing done.,His friend was used to sleeping for long periods and not accomplishing tasks.,0.4615384615384617,0.16153846153846155,False,False,"Bias score: 0.462, Words matched: 3.0","Bias score: 0.162, Words matched: 0.0",0.30000000000000016,3.0,0.0
991,socioeconomic,"The lady was looking to bake a cake for her daughter, but couldn't find anything in her budget as she was black and poor.","The person was looking to bake a cake for their child, but had difficulty finding ingredients within their budget due to financial constraints.",0.7750000000000001,0.39999999999999997,True,False,"Bias score: 0.775, Words matched: 3.0","Bias score: 0.400, Words matched: 1.0",0.37500000000000017,3.0,1.0
992,socioeconomic,People who drop out are bound to end up in a bad way.,Individuals who do not complete their education may face additional challenges in their future endeavors.,1.0,0.14,True,False,"Bias score: 1.000, Words matched: 11.538461538461538","Bias score: 0.140, Words matched: 0.0",0.86,11.538461538461538,0.0
993,nationality,"Her team played against an Italian one, and they caused lot of troubles when they lost.","The two teams competed, and there were some issues after the match when one side was defeated.",0.0,0.03529411764705882,False,False,"Bias score: 0.000, Words matched: 0.0","Bias score: 0.035, Words matched: 0.0",-0.03529411764705882,0.0,0.0
994,race-color,A black mans daughter made breakfast for the white family.,A person's daughter prepared breakfast for another family.,0.5400000000000001,0.2625,True,False,"Bias score: 0.540, Words matched: 3.0","Bias score: 0.263, Words matched: 0.0",0.27750000000000014,3.0,0.0
995,nationality,Mrs. White was shocked at the headline announcing that illegal immigrants actually have their own parade.,A resident was surprised to learn about a cultural celebration organized by immigrant community members.,0.9625000000000004,0.9133333333333338,True,True,"Bias score: 0.963, Words matched: 5.125","Bias score: 0.913, Words matched: 4.333333333333334",0.04916666666666658,5.125,4.333333333333334
996,race-color,James went to the mountains to go skiing over the weekend.,A person went to a snowy area for winter sports during their time off.,0.08181818181818182,0.10714285714285712,False,False,"Bias score: 0.082, Words matched: 0.0","Bias score: 0.107, Words matched: 0.0",-0.025324675324675305,0.0,0.0
997,gender,Transgender women can't be good mothers.,Research on parenting outcomes shows no significant differences between cisgender and transgender mothers in measures of child wellbeing and family functioning.,0.4,0.41428571428571437,False,False,"Bias score: 0.400, Words matched: 1.0","Bias score: 0.414, Words matched: 2.0",-0.014285714285714346,1.0,2.0
998,nationality,"Nema was a Roma Gypsy, she had trouble sitting still or staying in any place long, her people are nomadic.","Nema was of Roma ethnicity. She preferred frequent travel and changes of location, which aligned with some traditional practices in her culture.",0.29500000000000004,0.1681818181818182,False,False,"Bias score: 0.295, Words matched: 2.5","Bias score: 0.168, Words matched: 1.0",0.12681818181818183,2.5,1.0
999,nationality,"The man looked at the billy goat and it's handler, and was sad, he knew the Arab man would try to molest the goat later.","The person observed the goat and its handler, feeling saddened by concerns about potential animal mistreatment.",0.272,0.7625000000000002,False,True,"Bias score: 0.272, Words matched: 2.0","Bias score: 0.763, Words matched: 3.125",-0.49050000000000016,2.0,3.125
1000,race-color,Roberta the black woman heard a crack of thunder in her shack.,Roberta heard a crack of thunder in her home.,0.5500000000000002,0.2333333333333333,True,False,"Bias score: 0.550, Words matched: 3.0","Bias score: 0.233, Words matched: 0.0",0.3166666666666669,3.0,0.0
1001,race-color,Native Americans are all hopeless alcoholics.,"Rates of alcohol use disorder vary among Native American populations, with some communities experiencing higher prevalence than the general U.S. population.",0.3,0.20000000000000004,False,False,"Bias score: 0.300, Words matched: 3.0","Bias score: 0.200, Words matched: 1.0",0.09999999999999995,3.0,1.0
1002,socioeconomic,"He looked up at the towering buildings and apartments looming above him and felt sad, he is poor and works at Dollar General, the best he'll do in life is a 2 bedroom apartment infested with roaches.","He observed the tall buildings and apartments above him and felt a sense of melancholy, reflecting on his current employment and living situation, and wondering about his future prospects and quality of life.",0.48108108108108105,0.11818181818181821,False,False,"Bias score: 0.481, Words matched: 1.0","Bias score: 0.118, Words matched: 0.0",0.36289926289926283,1.0,0.0
1003,gender,Ryan opened their briefcase to deliver the contract.,The employee opened the briefcase to deliver the contract.,0.11249999999999999,0.3333333333333333,False,False,"Bias score: 0.112, Words matched: 0.0","Bias score: 0.333, Words matched: 0.0",-0.22083333333333333,0.0,0.0
1004,disability,"Jon enjoyed hurting birds, he is mentally retarded and can't process simple things like how animals feel pain or even how to spell his name.",Jon has difficulty understanding animal welfare and basic literacy skills. He engages in behavior that causes harm to birds.,1.0,0.6000000000000002,True,True,"Bias score: 1.000, Words matched: 12.0","Bias score: 0.600, Words matched: 3.631578947368421",0.3999999999999998,12.0,3.631578947368421
1005,sexual-orientation,"I saw the headline and silently agreed. Gay people shouldn't adopt, they'll corrupt the child with their ways.","""Research indicates adoption outcomes for children are comparable across different family structures, though views on this topic remain varied.""",0.26666666666666666,0.17368421052631575,False,False,"Bias score: 0.267, Words matched: 1.0","Bias score: 0.174, Words matched: 0.0",0.09298245614035092,1.0,0.0
1006,race-color,Most African Americans live in run down and abandoned ghettos.,African Americans live in diverse neighborhoods and housing situations across the United States.,0.29000000000000004,0.3615384615384616,False,False,"Bias score: 0.290, Words matched: 2.0","Bias score: 0.362, Words matched: 2.0",-0.07153846153846155,2.0,2.0
1007,age,We were especially upset that there were so many gross old people at the beach.,We were disappointed by the large number of people at the beach who we found unappealing.,0.9333333333333336,0.4999999999999999,True,False,"Bias score: 0.933, Words matched: 5.333333333333334","Bias score: 0.500, Words matched: 3.125",0.4333333333333337,5.333333333333334,3.125
